image_id,gt_verb,gt_object,gt_verb_synset,gt_object_synset,pred_verb_synset,pred_object_synset,category,similarity_level,bin
32007,jump,skateboard,jump.v.01,skateboard.n.01,dive.v.02,skateboard.n.01,2,2,"(2, 2)"
24983,repair,umbrella,repair.v.01,umbrella.n.01,refit.v.01,umbrella.n.01,2,2,"(2, 2)"
33898,hold,motorcycle,hold.v.02,motorcycle.n.01,clinch.v.02,motorcycle.n.01,2,2,"(2, 2)"
4202,carry,umbrella,transport.v.02,umbrella.n.01,lighter.v.01,umbrella.n.01,2,2,"(2, 2)"
7492,carry,backpack,transport.v.02,backpack.n.01,whisk_off.v.02,backpack.n.01,2,2,"(2, 2)"
21355,sit_on,skateboard,sit.v.01,skateboard.n.01,flump.v.01,skateboard.n.01,2,2,"(2, 2)"
24330,train,horse,coach.v.01,horse.n.01,train.v.08,horse.n.01,2,2,"(2, 2)"
37117,wield,baseball_bat,wield.v.02,baseball_bat.n.01,parry.v.01,baseball_bat.n.01,2,2,"(2, 2)"
36649,inspect,dog,inspect.v.01,dog.n.01,check.v.22,dog.n.01,2,2,"(2, 2)"
17782,assemble,kite,assemble.v.01,kite.n.03,recombine.v.03,kite.n.03,2,3,"(2, 3)"
13574,set,clock,set.v.08,clock.n.01,regulate.v.01,clock.n.01,2,3,"(2, 3)"
33881,sit_on,surfboard,sit.v.01,surfboard.n.01,lounge.v.01,surfboard.n.01,2,3,"(2, 3)"
34729,hit,sports_ball,hit.v.01,ball.n.01,sock.v.01,ball.n.01,2,3,"(2, 3)"
27672,wash,bicycle,wash.v.03,bicycle.n.01,handwash.v.01,bicycle.n.01,2,3,"(2, 3)"
36324,park,car,park.v.02,car.n.01,parallel-park.v.01,car.n.01,2,3,"(2, 3)"
34798,hug,person,embrace.v.02,person.n.01,close.v.11,person.n.01,2,3,"(2, 3)"
25764,drive,train,drive.v.01,train.n.01,drive.v.03,train.n.01,2,3,"(2, 3)"
32250,ride,motorcycle,ride.v.01,motorcycle.n.01,canter.v.03,motorcycle.n.01,2,3,"(2, 3)"
29819,jump,surfboard,jump.v.01,surfboard.n.01,hop.v.02,surfboard.n.01,2,3,"(2, 3)"
31210,open,suitcase,open.v.01,bag.n.06,reopen.v.01,bag.n.06,2,3,"(2, 3)"
12940,hose,car,hose.v.01,car.n.01,play.v.28,car.n.01,2,3,"(2, 3)"
31140,inspect,bottle,inspect.v.01,bottle.n.01,explore.v.03,bottle.n.01,2,3,"(2, 3)"
1931,hold,keyboard,hold.v.02,keyboard.n.01,clasp.v.04,keyboard.n.01,2,3,"(2, 3)"
36326,drive,car,drive.v.01,car.n.01,test_drive.v.01,car.n.01,2,3,"(2, 3)"
7532,turn,motorcycle,turn.v.04,motorcycle.n.01,roll.v.14,motorcycle.n.01,2,3,"(2, 3)"
33516,ride,elephant,ride.v.01,elephant.n.01,canter.v.03,elephant.n.01,2,3,"(2, 3)"
34506,cut,tie,cut.v.01,necktie.n.01,slash.v.03,necktie.n.01,2,3,"(2, 3)"
37845,hold,sports_ball,hold.v.02,ball.n.01,cling_to.v.01,ball.n.01,2,3,"(2, 3)"
25054,open,laptop,open.v.01,laptop.n.01,unbolt.v.01,laptop.n.01,2,3,"(2, 3)"
2970,hold,motorcycle,hold.v.02,motorcycle.n.01,cling_to.v.01,motorcycle.n.01,2,3,"(2, 3)"
8553,stab,person,stab.v.02,person.n.01,horn.v.01,person.n.01,2,3,"(2, 3)"
22232,hold,bicycle,hold.v.02,bicycle.n.01,cradle.v.01,bicycle.n.01,2,3,"(2, 3)"
1132,wash,bus,wash.v.03,bus.n.01,water-wash.v.01,bus.n.01,2,3,"(2, 3)"
20946,hold,baseball_bat,hold.v.02,baseball_bat.n.01,clench.v.01,baseball_bat.n.01,2,3,"(2, 3)"
23837,ride,skateboard,ride.v.01,skateboard.n.01,canter.v.03,skateboard.n.01,2,3,"(2, 3)"
7717,wash,knife,wash.v.03,knife.n.01,scrub.v.02,knife.n.01,2,3,"(2, 3)"
18653,milk,cow,milk.v.01,cow.n.01,strip.v.12,cow.n.01,2,3,"(2, 3)"
28155,jump,car,jump.v.01,car.n.01,hop.v.05,car.n.01,2,3,"(2, 3)"
4726,hold,wine_glass,hold.v.02,wineglass.n.01,cradle.v.01,wineglass.n.01,2,3,"(2, 3)"
33065,sit_on,bus,sit.v.01,bus.n.01,lounge.v.01,bus.n.01,2,3,"(2, 3)"
37582,type_on,laptop,type.v.01,laptop.n.01,touch-type.v.01,laptop.n.01,2,3,"(2, 3)"
29007,carry,backpack,transport.v.02,backpack.n.01,cart_off.v.01,backpack.n.01,2,3,"(2, 3)"
17391,inspect,boat,inspect.v.01,boat.n.01,examine.v.02,boat.n.01,2,4,"(2, 4)"
1016,inspect,motorcycle,inspect.v.01,motorcycle.n.01,examine.v.02,motorcycle.n.01,2,4,"(2, 4)"
11436,board,bus,board.v.01,bus.n.01,embark.v.01,bus.n.01,2,4,"(2, 4)"
16849,inspect,backpack,inspect.v.01,backpack.n.01,examine.v.02,backpack.n.01,2,4,"(2, 4)"
37822,inspect,sports_ball,inspect.v.01,ball.n.01,examine.v.02,ball.n.01,2,4,"(2, 4)"
37990,inspect,tie,inspect.v.01,necktie.n.01,examine.v.02,necktie.n.01,2,4,"(2, 4)"
31531,pick,banana,pick.v.01,banana.n.02,choose.v.01,banana.n.02,2,4,"(2, 4)"
16885,sign,baseball_bat,sign.v.01,baseball_bat.n.01,autograph.v.01,baseball_bat.n.01,2,4,"(2, 4)"
12535,board,boat,board.v.01,boat.n.01,embark.v.01,boat.n.01,2,4,"(2, 4)"
14822,wave,bus,beckon.v.01,bus.n.01,beckon.v.03,bus.n.01,2,4,"(2, 4)"
6682,light,cake,ignite.v.01,cake.n.03,light_up.v.04,cake.n.03,2,4,"(2, 4)"
31173,board,boat,board.v.01,boat.n.01,embark.v.01,boat.n.01,2,4,"(2, 4)"
32182,pull,kite,pull.v.01,kite.n.03,pull.v.04,kite.n.03,2,4,"(2, 4)"
13789,inspect,bench,inspect.v.01,bench.n.01,examine.v.02,bench.n.01,2,4,"(2, 4)"
22952,buy,banana,buy.v.01,banana.n.02,get.v.22,banana.n.02,2,4,"(2, 4)"
18550,inspect,bus,inspect.v.01,bus.n.01,examine.v.02,bus.n.01,2,4,"(2, 4)"
34591,wave,bus,beckon.v.01,bus.n.01,beckon.v.03,bus.n.01,2,4,"(2, 4)"
19611,board,train,board.v.01,train.n.01,embark.v.01,train.n.01,2,4,"(2, 4)"
18558,inspect,banana,inspect.v.01,banana.n.02,examine.v.02,banana.n.02,2,4,"(2, 4)"
26620,inspect,car,inspect.v.01,car.n.01,examine.v.02,car.n.01,2,4,"(2, 4)"
13601,board,car,board.v.01,car.n.01,embark.v.01,car.n.01,2,4,"(2, 4)"
25481,tie,boat,tie.v.01,boat.n.01,bind.v.03,boat.n.01,2,4,"(2, 4)"
35970,board,airplane,board.v.01,airplane.n.01,embark.v.01,airplane.n.01,2,4,"(2, 4)"
17514,inspect,skis,inspect.v.01,ski.n.01,examine.v.02,ski.n.01,2,4,"(2, 4)"
32068,feed,horse,feed.v.01,horse.n.01,porter.v.01,draft_horse.n.01,3,0,"(3, 0)"
17226,hold,umbrella,hold.v.02,umbrella.n.01,dial.v.01,facing.n.03,3,0,"(3, 0)"
32037,hold,horse,hold.v.02,horse.n.01,establish.v.05,quagga.n.01,3,0,"(3, 0)"
36190,sit_on,boat,sit.v.01,boat.n.01,baby-sit.v.01,paddle_steamer.n.01,3,0,"(3, 0)"
33404,stand_on,chair,stand.v.01,chair.n.01,reorient.v.03,seat.n.03,3,0,"(3, 0)"
18808,drive,truck,drive.v.01,truck.n.01,mobilize.v.01,minicab.n.01,3,0,"(3, 0)"
7396,walk,bicycle,walk.v.09,bicycle.n.01,retrieve.v.02,hatchback.n.01,3,0,"(3, 0)"
19468,park,motorcycle,park.v.02,motorcycle.n.01,weigh_anchor.v.01,milk_float.n.01,3,0,"(3, 0)"
3232,shear,sheep,shear.v.01,sheep.n.01,ream.v.03,markhor.n.01,3,0,"(3, 0)"
25458,carry,sports_ball,transport.v.02,ball.n.01,hurl.v.01,bowl.n.07,3,0,"(3, 0)"
33331,wash,car,wash.v.03,car.n.01,souse.v.04,garbage_truck.n.01,3,0,"(3, 0)"
1379,turn,motorcycle,turn.v.04,motorcycle.n.01,scarify.v.02,amphibian.n.01,3,0,"(3, 0)"
36674,wash,dog,wash.v.03,dog.n.01,straiten.v.02,head.n.02,3,0,"(3, 0)"
7565,peel,banana,skin.v.04,banana.n.02,smash.v.08,persian_melon.n.02,3,0,"(3, 0)"
9899,smell,donut,smell.v.01,doughnut.n.02,sensitize.v.02,madeira_cake.n.01,3,0,"(3, 0)"
29493,toast,wine_glass,toast.v.02,wineglass.n.01,pop.v.05,cigar_box.n.01,3,0,"(3, 0)"
14801,wear,backpack,wear.v.09,backpack.n.01,clasp.v.01,dessert_spoon.n.01,3,0,"(3, 0)"
27369,sit_on,couch,sit.v.01,sofa.n.01,attend.v.01,ladder-back.n.01,3,0,"(3, 0)"
10159,hold,skateboard,hold.v.02,skateboard.n.01,skew.v.01,delivery_truck.n.01,3,0,"(3, 0)"
22118,hold,elephant,hold.v.02,elephant.n.01,fasten.v.03,pilot_whale.n.01,3,0,"(3, 0)"
9678,stand_on,skateboard,stand.v.01,skateboard.n.01,burst.v.04,planchette.n.01,3,0,"(3, 0)"
24745,carry,cup,transport.v.02,cup.n.01,rein.v.03,stanley_steamer.n.01,3,0,"(3, 0)"
24691,feed,dog,feed.v.01,dog.n.01,bribe.v.01,tortoiseshell.n.03,3,0,"(3, 0)"
36774,pet,horse,pet.v.01,horse.n.01,swipe.v.01,pole_horse.n.01,3,0,"(3, 0)"
26698,lie_on,chair,lie.v.02,chair.n.01,lay.v.03,rocking_chair.n.01,3,0,"(3, 0)"
33552,race,motorcycle,race.v.04,motorcycle.n.01,slip_off.v.01,coupe.n.01,3,0,"(3, 0)"
31563,sit_on,motorcycle,sit.v.01,motorcycle.n.01,prostrate.v.03,tow_truck.n.01,3,0,"(3, 0)"
22870,hop_on,elephant,hop_on.v.01,elephant.n.01,swoop.v.03,porpoise.n.01,3,0,"(3, 0)"
32587,open,backpack,open.v.01,backpack.n.01,emplane.v.01,chalice.n.01,3,0,"(3, 0)"
14560,lie_on,bed,lie.v.02,bed.n.01,tumble.v.11,cabinet.n.01,3,0,"(3, 0)"
14902,read,laptop,read.v.01,laptop.n.01,educate.v.01,steam_shovel.n.01,3,0,"(3, 0)"
12147,carry,skateboard,transport.v.02,skateboard.n.01,wind.v.03,bag.n.04,3,0,"(3, 0)"
14372,sit_on,bench,sit.v.01,bench.n.01,incline.v.03,campstool.n.01,3,0,"(3, 0)"
6058,open,book,open.v.01,book.n.01,unmake.v.01,speller.n.02,3,1,"(3, 1)"
26180,carry,baseball_bat,transport.v.02,baseball_bat.n.01,pull.v.07,golf_club.n.02,3,1,"(3, 1)"
32303,hold,banana,hold.v.02,banana.n.02,wheel.v.02,kiwi.n.03,3,1,"(3, 1)"
34036,sit_on,skateboard,sit.v.01,skateboard.n.01,lay.v.02,safety_bicycle.n.01,3,1,"(3, 1)"
7118,cook,pizza,cook.v.01,pizza.n.01,trim.v.06,sushi.n.01,3,1,"(3, 1)"
3062,sail,boat,sail.v.01,boat.n.01,motorbike.v.01,bumboat.n.01,3,1,"(3, 1)"
14133,ride,bicycle,ride.v.01,bicycle.n.01,remount.v.02,pedicab.n.01,3,1,"(3, 1)"
18089,carry,cell_phone,transport.v.02,cellular_telephone.n.01,dock.v.05,television_monitor.n.01,3,1,"(3, 1)"
30517,run,horse,run.v.26,horse.n.01,force.v.06,mudder.n.01,3,1,"(3, 1)"
28472,lose,umbrella,lose.v.01,umbrella.n.01,surrender.v.01,drop_curtain.n.01,3,1,"(3, 1)"
23748,repair,laptop,repair.v.01,laptop.n.01,nail.v.01,file_server.n.01,3,1,"(3, 1)"
28999,lie_on,bench,lie.v.02,bench.n.01,slump.v.03,music_stool.n.01,3,1,"(3, 1)"
15616,groom,horse,groom.v.03,horse.n.01,better.v.02,workhorse.n.02,3,1,"(3, 1)"
28510,ride,cow,ride.v.01,cow.n.01,freewheel.v.02,bushbuck.n.01,3,1,"(3, 1)"
35480,watch,elephant,watch.v.01,elephant.n.01,study.v.03,seal.n.09,3,1,"(3, 1)"
10725,adjust,snowboard,adjust.v.01,snowboard.n.01,preheat.v.01,springboard.n.01,3,1,"(3, 1)"
2853,talk_on,cell_phone,call.v.03,cellular_telephone.n.01,ask.v.05,camcorder.n.01,3,1,"(3, 1)"
4630,ride,surfboard,ride.v.01,surfboard.n.01,sled.v.01,fin_keel.n.01,3,1,"(3, 1)"
5899,stand_under,umbrella,stand.v.01,umbrella.n.01,line_up.v.06,drop_curtain.n.01,3,1,"(3, 1)"
8963,walk,bicycle,walk.v.09,bicycle.n.01,move.v.03,pedicab.n.01,3,1,"(3, 1)"
19486,sit_on,chair,sit.v.01,chair.n.01,lean_on.v.01,bed.n.01,3,1,"(3, 1)"
28661,load,surfboard,load.v.01,surfboard.n.01,bomb_up.v.01,beaver_board.n.01,3,1,"(3, 1)"
7564,sit_on,bicycle,sit.v.01,bicycle.n.01,squat.v.01,applecart.n.02,3,1,"(3, 1)"
15027,hold,skis,hold.v.02,ski.n.01,grapple.v.02,stringer.n.03,3,1,"(3, 1)"
11535,break,baseball_bat,break.v.05,baseball_bat.n.01,extravasate.v.01,table-tennis_racquet.n.01,3,1,"(3, 1)"
4912,carry,bicycle,transport.v.02,bicycle.n.01,loft.v.02,oxcart.n.01,3,1,"(3, 1)"
4536,cut,hot_dog,cut.v.01,hotdog.n.01,compartmentalize.v.01,she-devil.n.01,3,1,"(3, 1)"
20867,dry,dog,dry.v.01,dog.n.01,bate.v.03,whippet.n.01,3,1,"(3, 1)"
22821,make,donut,make.v.15,doughnut.n.02,mound_over.v.01,rock_cake.n.01,3,1,"(3, 1)"
10413,hop_on,motorcycle,hop_on.v.01,motorcycle.n.01,take.v.09,golfcart.n.01,3,1,"(3, 1)"
3332,sit_on,motorcycle,sit.v.01,motorcycle.n.01,stretch.v.11,model_t.n.01,3,1,"(3, 1)"
9834,ride,skis,ride.v.01,ski.n.01,unbridle.v.01,blade.n.07,3,1,"(3, 1)"
25470,eat,pizza,eat.v.01,pizza.n.01,dress.v.06,potato_skin.n.01,3,1,"(3, 1)"
22403,eat_at,dining_table,eat.v.01,dining_table.n.01,crunch.v.03,salad_bar.n.01,3,2,"(3, 2)"
13765,ride,truck,ride.v.01,truck.n.01,prance.v.04,horseless_carriage.n.01,3,2,"(3, 2)"
13851,stand_on,boat,stand.v.01,boat.n.01,bounce.v.05,banana_boat.n.01,3,2,"(3, 2)"
3240,launch,kite,launch.v.02,kite.n.03,heave.v.02,sport_kite.n.01,3,2,"(3, 2)"
33794,hold,book,hold.v.02,book.n.01,cradle.v.03,formulary.n.01,3,2,"(3, 2)"
6937,carry,dog,transport.v.02,dog.n.01,haul.v.02,foxhound.n.01,3,2,"(3, 2)"
3350,ride,sheep,ride.v.01,sheep.n.01,motorbike.v.01,cheviot.n.01,3,2,"(3, 2)"
28641,sit_on,skateboard,sit.v.01,skateboard.n.01,hunker_down.v.02,handcar.n.01,3,2,"(3, 2)"
28428,hop_on,motorcycle,hop_on.v.01,motorcycle.n.01,climb.v.02,bicycle.n.01,3,2,"(3, 2)"
15284,cut_with,knife,cut.v.01,knife.n.01,roach.v.02,cutter.n.06,3,2,"(3, 2)"
35444,block,sports_ball,obstruct.v.02,ball.n.01,immobilize.v.06,billiard_ball.n.01,3,2,"(3, 2)"
10305,carry,chair,transport.v.02,chair.n.01,railroad.v.03,love_seat.n.01,3,2,"(3, 2)"
27876,sit_on,bicycle,sit.v.01,bicycle.n.01,slump.v.01,motor_scooter.n.01,3,2,"(3, 2)"
27885,push,motorcycle,push.v.01,motorcycle.n.01,bring.v.01,moped.n.01,3,2,"(3, 2)"
7979,wash,truck,wash.v.03,truck.n.01,brush.v.03,diesel-electric_locomotive.n.01,3,2,"(3, 2)"
20988,race,motorcycle,race.v.04,motorcycle.n.01,plunge.v.03,trail_bike.n.01,3,2,"(3, 2)"
11828,sit_on,motorcycle,sit.v.01,motorcycle.n.01,flump.v.01,trail_bike.n.01,3,2,"(3, 2)"
9695,push,bicycle,push.v.01,bicycle.n.01,ram.v.01,mountain_bike.n.01,3,2,"(3, 2)"
9079,ride,bus,ride.v.01,bus.n.01,gallop.v.03,shuttle_bus.n.01,3,2,"(3, 2)"
36598,pet,dog,pet.v.01,dog.n.01,rub.v.01,corgi.n.01,3,2,"(3, 2)"
34932,fill,cup,fill.v.01,cup.n.01,box.v.01,cannikin.n.02,3,2,"(3, 2)"
18748,set,umbrella,set.v.08,umbrella.n.01,turn_down.v.05,calash.n.02,3,2,"(3, 2)"
2522,carry,suitcase,transport.v.02,bag.n.06,gather.v.01,kit.n.01,3,2,"(3, 2)"
12721,stand_on,chair,stand.v.01,chair.n.01,hold.v.14,seat.n.03,3,2,"(3, 2)"
6921,straddle,bicycle,straddle.v.01,bicycle.n.01,tube.v.03,motor_scooter.n.01,3,2,"(3, 2)"
12476,wash,sink,wash.v.03,sink.n.01,suds.v.01,flush_toilet.n.01,3,2,"(3, 2)"
15860,hold,bicycle,hold.v.02,bicycle.n.01,cling.v.03,velocipede.n.01,3,2,"(3, 2)"
31095,hold,surfboard,hold.v.02,surfboard.n.01,clench.v.02,ironing_board.n.01,3,2,"(3, 2)"
5040,wear,snowboard,wear.v.09,snowboard.n.01,scarf.v.03,wake_board.n.01,3,2,"(3, 2)"
28533,ride,bicycle,ride.v.01,bicycle.n.01,piggyback.v.04,scooter.n.02,3,2,"(3, 2)"
36276,carry,bottle,transport.v.02,bottle.n.01,transport.v.04,gourd.n.01,3,2,"(3, 2)"
11427,type_on,keyboard,type.v.01,keyboard.n.01,star.v.03,electric_typewriter.n.01,3,2,"(3, 2)"
32102,direct,airplane,steer.v.01,airplane.n.01,tack.v.02,drone.n.04,3,2,"(3, 2)"
36411,hold,chair,hold.v.02,chair.n.01,grasp.v.01,windsor_chair.n.01,3,3,"(3, 3)"
26984,adjust,tie,adjust.v.01,necktie.n.01,rectify.v.04,old_school_tie.n.01,3,3,"(3, 3)"
18580,carry,couch,transport.v.02,sofa.n.01,bear.v.04,chesterfield.n.02,3,3,"(3, 3)"
30056,wash,horse,wash.v.03,horse.n.01,machine_wash.v.01,steed.n.01,3,3,"(3, 3)"
34231,hug,horse,embrace.v.02,horse.n.01,clinch.v.04,stalking-horse.n.04,3,3,"(3, 3)"
6808,carry,keyboard,transport.v.02,keyboard.n.01,ferry.v.01,qwerty_keyboard.n.01,3,3,"(3, 3)"
35509,greet,person,greet.v.01,person.n.01,welcome.v.02,tutee.n.01,3,3,"(3, 3)"
30350,hug,elephant,embrace.v.02,elephant.n.01,cuddle.v.02,indian_elephant.n.01,3,3,"(3, 3)"
8516,exit,boat,exit.v.01,boat.n.01,go_out.v.02,bumboat.n.01,3,3,"(3, 3)"
30915,drive,boat,drive.v.01,boat.n.01,helm.v.01,fireboat.n.01,3,3,"(3, 3)"
2065,sit_on,bicycle,sit.v.01,bicycle.n.01,lounge.v.01,mountain_bike.n.01,3,3,"(3, 3)"
2336,chase,bird,chase.v.01,bird.n.01,pursue.v.02,struthiomimus.n.01,3,3,"(3, 3)"
24913,pick_up,pizza,pick_up.v.02,pizza.n.01,take.v.04,sausage_pizza.n.01,3,3,"(3, 3)"
14716,ride,skateboard,ride.v.01,skateboard.n.01,ride_horseback.v.01,snowboard.n.01,3,3,"(3, 3)"
4662,pick_up,skateboard,pick_up.v.02,skateboard.n.01,take.v.04,snowboard.n.01,3,3,"(3, 3)"
1130,lie_on,chair,lie.v.02,chair.n.01,recumb.v.01,swivel_chair.n.01,3,3,"(3, 3)"
37563,hold,kite,hold.v.02,kite.n.03,grip.v.01,sport_kite.n.01,3,3,"(3, 3)"
9459,direct,car,steer.v.01,car.n.01,navigate.v.02,panda_car.n.01,3,3,"(3, 3)"
11160,hold,toothbrush,hold.v.02,toothbrush.n.01,clasp.v.01,electric_toothbrush.n.01,3,3,"(3, 3)"
30757,ride,car,ride.v.01,car.n.01,canter.v.03,pace_car.n.01,3,3,"(3, 3)"
4373,hop_on,elephant,hop_on.v.01,elephant.n.01,remount.v.01,columbian_mammoth.n.01,3,3,"(3, 3)"
8792,ride,motorcycle,ride.v.01,motorcycle.n.01,jockey.v.03,moped.n.01,3,3,"(3, 3)"
31906,kiss,person,snog.v.01,person.n.01,smack.v.04,primipara.n.01,3,3,"(3, 3)"
18649,flip,skateboard,flip.v.04,skateboard.n.01,flip.v.05,snowboard.n.01,3,3,"(3, 3)"
21295,adjust,skis,adjust.v.01,ski.n.01,readjust.v.02,water_ski.n.01,3,3,"(3, 3)"
14916,flip,skateboard,flip.v.04,skateboard.n.01,flip.v.05,snowboard.n.01,3,3,"(3, 3)"
7207,hold,skateboard,hold.v.02,skateboard.n.01,cling_to.v.01,snowboard.n.01,3,3,"(3, 3)"
37447,block,frisbee,obstruct.v.02,frisbee.n.01,close.v.15,disk.n.02,3,3,"(3, 3)"
23759,kiss,elephant,snog.v.01,elephant.n.01,smack.v.04,indian_elephant.n.01,3,3,"(3, 3)"
28883,catch,sports_ball,catch.v.04,ball.n.01,snatch.v.01,bocce_ball.n.01,3,3,"(3, 3)"
18583,carry,skis,transport.v.02,ski.n.01,ferry.v.01,water_ski.n.01,3,3,"(3, 3)"
29901,ride,car,ride.v.01,car.n.01,jockey.v.03,minicab.n.01,3,3,"(3, 3)"
3218,open,umbrella,open.v.01,umbrella.n.01,unbolt.v.01,gamp.n.01,3,3,"(3, 3)"
36377,scratch,cat,rub.v.03,cat.n.01,rub.v.03,american_black_bear.n.01,1,0,"(1, 0)"
18187,load,truck,load.v.01,truck.n.01,load.v.01,limousine.n.01,1,1,"(1, 1)"
24935,jump,snowboard,jump.v.01,snowboard.n.01,jump.v.01,aquaplane.n.01,1,2,"(1, 2)"
1524,drag,suitcase,drag.v.01,bag.n.06,drag.v.01,bag.n.04,1,3,"(1, 3)"
23094,zip,suitcase,zip_up.v.01,bag.n.06,zip_up.v.01,gripsack.n.01,1,4,"(1, 4)"
4136,pet,elephant,pet.v.01,elephant.n.01,drum.v.02,elephant.n.01,2,0,"(2, 0)"
35974,fly,airplane,fly.v.03,airplane.n.01,embark.v.01,airplane.n.01,2,1,"(2, 1)"
4749,serve,sports_ball,serve.v.15,ball.n.01,snap.v.09,ball.n.01,2,2,"(2, 2)"
21571,ride,boat,ride.v.01,boat.n.01,ride_horseback.v.01,boat.n.01,2,3,"(2, 3)"
1964,walk,cow,walk.v.09,cow.n.01,travel_rapidly.v.01,lechwe.n.01,3,0,"(3, 0)"
13895,hold,umbrella,hold.v.02,umbrella.n.01,single_crochet.v.01,frontal.n.02,3,1,"(3, 1)"
26806,carry,kite,transport.v.02,kite.n.03,backpack.v.01,sport_kite.n.01,3,2,"(3, 2)"
3754,sit_on,truck,sit.v.01,truck.n.01,lounge.v.01,sound_truck.n.01,3,3,"(3, 3)"
21573,stand_on,skateboard,stand.v.01,skateboard.n.01,stand.v.01,angledozer.n.01,1,0,"(1, 0)"
17587,jump,boat,jump.v.01,boat.n.01,jump.v.01,attack_submarine.n.01,1,1,"(1, 1)"
30208,load,car,load.v.01,car.n.01,load.v.01,milk_float.n.01,1,2,"(1, 2)"
4447,carry,surfboard,transport.v.02,surfboard.n.01,transport.v.02,aquaplane.n.01,1,3,"(1, 3)"
17494,adjust,tie,adjust.v.01,necktie.n.01,adjust.v.01,old_school_tie.n.01,1,4,"(1, 4)"
31046,walk,horse,walk.v.09,horse.n.01,keep_up.v.01,horse.n.01,2,0,"(2, 0)"
34666,sit_on,chair,sit.v.01,chair.n.01,flop.v.02,chair.n.01,2,1,"(2, 1)"
9694,sit_on,bench,sit.v.01,bench.n.01,recline.v.02,bench.n.01,2,2,"(2, 2)"
28103,eat,banana,eat.v.01,banana.n.02,devour.v.03,banana.n.02,2,3,"(2, 3)"
15352,walk,sheep,walk.v.09,sheep.n.01,tango.v.01,mountain_nyala.n.01,3,0,"(3, 0)"
33429,jump,motorcycle,jump.v.01,motorcycle.n.01,trot.v.01,jeep.n.01,3,1,"(3, 1)"
35622,ride,bus,ride.v.01,bus.n.01,mush.v.01,bandwagon.n.02,3,2,"(3, 2)"
14314,push,motorcycle,push.v.01,motorcycle.n.01,jam.v.02,moped.n.01,3,3,"(3, 3)"
18494,scratch,dog,rub.v.03,dog.n.01,rub.v.03,feeder.n.01,1,0,"(1, 0)"
7361,stand_on,skateboard,stand.v.01,skateboard.n.01,stand.v.01,flatcar.n.01,1,1,"(1, 1)"
